band_gap,formation_energy_per_atom,nelements,elements,formula,material_id
0.334499999999999,-2.569669324166666,2,"O,Si",SiO2,mp-545488
0.3361,-2.6151840516443983,6,"Mg,Na,O,S,Si,Ti",Na6Mg2Ti2Si3(SO8)3,mp-2716140
0.33740000000000003,-2.640913362857143,5,"H,Mg,O,Si,U",MgU2Si2(HO3)4,mp-1211032
0.3387,-2.246264646071428,4,"Bi,Fe,O,Si",Fe2Si2BiO9,mp-2214664
0.33929999999999905,-3.227319914772728,3,"Ca,O,Si",Ca6Si3O13,mp-734368
0.3406,-3.393674040416666,5,"B,Ce,La,O,Si",LaCeSi2(BO5)2,mp-1223448
0.34090000000000004,-2.497006864377958,4,"Na,O,Si,Ti",Na2Ti2Si2O11,mp-1180388
0.34179999999999905,-2.594023614358973,3,"Fe,O,Si",Fe7(SiO3)8,mp-1212736
0.34230000000000005,-2.1354072299560762,6,"Ca,Ge,Na,O,S,Si",Na2Ca4SiGe4S11O48,mp-2714290
0.342699999999999,-2.019096961093749,4,"Ca,O,Si,W",Ca4Si6W5O17,mp-1214164
0.344599999999999,-2.5442214661590032,4,"Al,Mn,O,Si",MnAl2SiO5,mp-1213128
0.34490000000000004,-2.40484273231884,4,"Cu,Li,O,Si",Li10Cu(SiO5)2,mp-1266446
0.345699999999999,-2.24027582530811,6,"Ca,Na,O,S,Si,Sn",Na2CaSi2Sn3(SO6)4,mp-2712819
0.34679999999999905,-2.6212637869814532,5,"H,Na,O,Si,Ti",Na2TiSi4H2O13,mp-1205145
0.34779999999999905,-2.422427176125,4,"Cu,O,Si,Zn",ZnCu(SiO3)2,mp-1041504
0.3478,-2.2820056474999992,4,"Ca,O,Si,V",CaV(Si2O7)2,mp-1202545
0.3509,-3.293297428749999,4,"Ca,F,O,Si",Ca2SiO4F,mp-1201156
0.35100000000000003,-2.4005711360144932,4,"Cu,Li,O,Si",Li10Cu(SiO5)2,mp-756983
0.3522,-2.00374066595238,3,"Fe,O,Si",Fe7(SiO6)2,mp-758216
0.35500000000000004,-2.310085956475001,4,"Be,K,O,Si",K2BeSi4O13,mp-1202842
0.355099999999999,-2.846523528229166,5,"Al,H,Mg,O,Si",MgAl2SiHO7,mp-1210694
0.3552,-2.6119706387684722,4,"Na,O,Si,Sn",Na4Si5Sn2O17,mp-1221161
0.355799999999999,-3.241338027714286,4,"La,O,Si,V",La4V5(Si2O11)2,mp-19030
0.35860000000000003,-2.063718850337029,6,"Na,Nb,O,S,Si,Zn",Na6Nb8Zn16Si3(S11O48)3,mp-2714117
0.35960000000000003,-2.590618247390805,4,"Li,Mn,O,Si",Li3Mn2(SiO4)2,mp-1312705
0.362199999999999,-2.281276830197043,4,"Na,O,Si,Zn",NaZnSiO4,mp-1194369
0.363899999999999,-1.32940045359649,4,"Ag,Mg,O,Si",MgSi2(AgO)8,mp-1233835
0.3647,-3.045894970277778,3,"Al,O,Si",Al(SiO3)2,mp-726892
0.364899999999998,-2.9996412726250012,4,"Al,O,Si,Ti",Ti3Al2(SiO4)3,mp-1364639
0.3667,-1.601329046496138,5,"Mo,O,P,Rb,Si",RbSi2Mo3P6O25,mp-705894
0.3668,-2.417684138620691,4,"Na,O,Si,Zr",Na2Zr(SiO3)6,mp-734338
0.368399999999999,-2.465885658859649,4,"Cu,Li,O,Si",Li4Cu2Si3O10,mp-757514
0.3687,-2.696096143223388,4,"Al,Na,O,Si",Na3Al3Si3O14,mp-1221765
0.3718,-2.640333095624999,4,"Bi,Mg,O,Si",Mg14SiBiO16,mp-1034633
0.37420000000000003,-2.4060696791379312,4,"Al,Ca,O,Si",CaAl2(Si3O10)2,mp-1201995
0.37460000000000004,-2.6369812616443973,6,"Ca,Na,O,S,Si,Ti",Na6Ca2Ti2Si3(SO8)3,mp-2716221
0.37470000000000003,-0.6333242655000001,5,"C,Ca,O,S,Si",Ca3SiCSO24,mp-1196628
0.37560000000000004,-3.3918553375,4,"Ca,Nb,O,Si",Ca13Nb3(Si2O9)4,mp-1228717
0.3771,-2.732313234875,4,"Cu,Mg,O,Si",MgCu(SiO3)2,mp-1041479
0.3785,-2.40181586,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-759124
0.3791,-2.406467211333334,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-753099
0.37919999999999904,-2.423809523096817,5,"Al,N,Na,O,Si",Na4Al3Si3NO15,mp-1173748
0.3795,-2.509870518124999,4,"Cu,Mg,O,Si",Mg3Cu2(SiO4)3,mp-1265011
0.380399999999999,-2.958981837058824,3,"O,Si,V",V2Si4O11,mp-867855
0.3811,-3.06298690228125,5,"Al,Fe,H,O,Si",Al9Fe2Si4HO24,mp-744386
0.381399999999999,-2.593108932724139,4,"Li,Mn,O,Si",Li3Mn2(SiO4)2,mp-778489
0.3814,-1.8297296226666662,4,"Li,Ni,O,Si",Li3SiNi3O8,mp-753399
0.382899999999999,-2.301556884920395,6,"Al,In,Na,O,S,Si",Na6Al4In4Si3(S3O16)3,mp-2713774
0.38360000000000005,-1.9028028365853662,5,"Cu,O,Pb,S,Si",Cu2Si2Pb7(S2O13)2,mp-1200668
0.384,-2.224936042166666,4,"Al,Ca,O,Si",CaAl2(Si2O7)3,mp-1203968
0.38579999999999903,-2.723545364874999,4,"Ca,Cu,O,Si",Ca3Cu2(SiO4)3,mp-1163936
0.38670000000000004,-2.637075530499999,4,"Al,K,O,Si",K2Al2(SiO4)3,mp-1181274
0.38830000000000003,-2.371770102,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-767320
0.38920000000000005,-1.160773658,2,"O,Si",SiO4,mp-685105
0.3909,-2.236868358525862,3,"Mn,O,Si",Mn7SiO12,mp-3224
0.391899999999999,-3.143555529479166,4,"Li,O,Si,Ti",LiTi(Si2O5)2,mp-757716
0.39529999999999904,-2.210585907761814,6,"Mg,Na,O,S,Si,Sn",Na2MgSi2Sn3(SO6)4,mp-2712569
0.39569999999999905,-2.171691598666667,4,"Cu,Li,O,Si",Li2Cu5(Si2O7)2,mp-554014
0.398,-2.743063627571839,3,"Mn,O,Si",Mn4(SiO3)5,mp-1351269
0.39829999999999904,-2.12154532796875,4,"C,Mg,O,Si",Mg6SiCO8,mp-1030856
0.39940000000000003,-2.345383789444444,3,"Co,O,Si",Co(SiO3)2,mp-1341839
0.4,-3.192705398191489,6,"Al,Be,Ca,H,O,Si",Ca8Be5Al3Si18(HO14)4,mp-1227798
0.4027,-2.522524667105264,4,"Al,Ca,O,Si",CaAl2Si3O13,mp-1196952
0.40429999999999905,0.993320017586206,4,"Al,Na,O,Si",NaAlSi3O8,mp-734814
0.40430000000000005,-2.979097142708333,4,"B,Ca,O,Si",CaSiBO5,mp-732197
0.40650000000000003,-2.560658551833786,6,"Mg,Na,Nb,O,S,Si",Na4Mg2Nb2Si3(SO8)3,mp-2713564
0.40740000000000004,-2.9520986851449282,4,"O,Si,Sr,Ti",Sr3TiSi4O15,mp-1204561
0.408599999999999,-2.802069694458128,4,"Mg,Mn,O,Si",MgMn8(SiO3)10,mp-1234735
0.408699999999999,-3.247527517142857,6,"Al,Ca,Ce,Fe,O,Si",CaCeAl2FeSi3O13,mp-1201269
0.41039999999999904,-1.9374288108088242,5,"O,S,Si,Sn,Zn",ZnSiSn3S5O24,mp-2713001
0.41290000000000004,-2.7835413944104843,5,"B,Ba,Na,O,Si",Ba3NaSi2B7O20,mp-1205119
0.41490000000000005,-1.169058042178029,4,"Ag,Cl,O,Si",SiAg5ClO4,mp-647305
0.4162,-2.335211286666667,3,"Co,O,Si",Co(SiO3)2,mp-1340191
0.41630000000000006,-2.146120076880587,4,"In,Na,O,Si",Na2InSiO5,mp-1204505
0.4172,-2.048300552875,4,"Cu,O,Si,Zn",Zn3Cu2(SiO4)3,mp-1157205
0.41730000000000006,-3.056655393353658,5,"Al,Ca,H,O,Si",Ca6Al6Si3(HO12)2,mp-677618
0.421699999999999,-1.316792708000001,3,"Ba,O,Si",Ba3SiO,mp-755363
0.42249999999999904,-1.913529307222222,3,"Be,O,Si",Be2Si2O5,mp-1183429
0.42300000000000004,-2.679012917672414,3,"Na,O,Si",NaSi2O5,mp-1210523
0.4234,-1.443864567499999,3,"O,Si,Sr",Sr3SiO,mp-30949
0.424799999999999,-2.95067214125,4,"Al,Be,O,Si",BeAlSiO5,mp-727932
0.42560000000000003,-2.372150283505747,4,"Co,Li,O,Si",Li5Co4(SiO4)4,mp-758904
0.4272,-2.588530345147058,3,"O,Pb,Si",Si4Pb2O11,mp-1219427
0.427299999999999,-2.337351344565217,4,"Co,O,Si,Zn",Zn3Co2(Si2O7)2,mp-1262752
0.42860000000000004,-2.476847757,4,"Mg,O,Si,W",MgSi2WO6,mp-1373844
0.4292,-2.201240033201629,6,"Mg,Na,O,S,Si,Sn",Na2Mg2SiSn2S5O24,mp-2714391
0.43310000000000004,-2.162873726455255,4,"Li,Mn,O,Si",Li5Mn17(SiO16)2,mp-768071
0.43419999999999903,-2.393545253412734,6,"Na,Nb,O,S,Si,Zn",Na4Nb2Zn2Si3(SO8)3,mp-2713316
0.434299999999999,-2.7633282260606062,4,"Cr,Li,O,Si",Li17Cr6(Si2O7)6,mp-1178100
0.43520000000000003,-2.189463841578946,4,"Al,Co,O,Si",AlCo3(SiO4)3,mp-1163946
0.4364,-2.32732251321798,6,"Ge,Na,O,S,Si,Y",Na2Y4Si3Ge4(S3O16)3,mp-2716484
0.4373,-2.7657212209375,4,"Co,Mg,O,Si",Mg14CoSiO16,mp-1034986
0.4383,-1.79375582911111,3,"O,Sb,Si",Si2Sb15O28,mp-1044140
0.4385,-2.64719067525,3,"Be,O,Si",Be3SiO6,mp-1202186
0.442299999999999,-2.767253435277778,4,"Al,Ca,O,Si",CaAl2(SiO4)3,mp-1214062
0.4428,-1.5647528595,3,"Mg,O,Si",MgSiO3,mp-1180468
0.44320000000000004,-2.7955219745628073,5,"Na,O,Rb,Si,U",RbNaUSi2O9,mp-1193598
0.44460000000000005,-1.802191449523809,3,"Fe,O,Si",Fe8SiO12,mp-758271
0.44570000000000004,-1.8819773175735302,5,"Ge,O,S,Si,Zn",ZnSiGe3S5O24,mp-2713000
0.44860000000000005,-2.565018183037767,4,"Li,Mn,O,Si",LiMnSiO4,mp-780196
0.451499999999999,-2.175507119148094,6,"Ge,Na,O,S,Si,Zn",Na14Zn6Si5Ge2S7O48,mp-2715984
0.45260000000000006,-1.914082469607758,6,"Ca,F,H,K,O,Si",KCa4Si8H16O28F,mp-1248491
0.4554,-3.191451245811965,5,"Al,Ca,O,Si,Tl",Ca5Al11TlSi13O48,mp-703276
0.4556,-2.442695805656369,5,"Ca,K,Na,O,Si",KNaCa2(SiO3)8,mp-1226150
0.456499999999999,-2.110254036027777,5,"Cu,K,Mg,O,Si",K6MgCu(SiO4)2,mp-2228781
0.457499999999999,-2.8013761128125,3,"O,Si,V",V3Si3O10,mp-1101243
0.458499999999999,-2.152515518910344,4,"Cu,Na,O,Si",Na2Cu5(Si2O7)2,mp-573024
0.45980000000000004,-2.420203438435504,4,"Na,O,Si,Zr",Na2Zr(SiO3)6,mp-1196189
0.459999999999999,-2.726654133448276,4,"Mn,Na,O,Si",Na13Mn5(SiO3)12,mp-1221917
0.46030000000000004,-2.624290873465733,6,"Ca,K,Na,Ni,O,Si",KNaCaSi8Ni5O24,mp-1223575
0.46680000000000005,-2.833863372173912,4,"Ca,Ni,O,Si",Ca3Si4(NiO7)2,mp-1248859
0.4676,-2.589225358205882,4,"K,O,Si,Zr",K2ZrSi3O11,mp-1202728
0.46870000000000006,-2.378684984837028,6,"Na,O,S,Si,Sn,Y",Na2Y4Si3Sn4(S3O16)3,mp-2716366
0.47040000000000004,-2.456715909703803,4,"Cl,Mn,O,Si",Mn8Si6ClO24,mp-1200010
0.4707,-2.946059520895833,4,"K,O,Sc,Si",K2ScSi2O7,mp-728491
0.47100000000000003,-3.029376486944446,5,"Cl,Eu,Li,O,Si",LiEu3SiCl3O4,mp-679929
0.471599999999999,-2.141735501071999,6,"Na,Nb,O,S,Si,Zn",Na6Nb4Zn8Si3(S5O24)3,mp-2714605
0.47600000000000003,-2.364864795311064,6,"Ge,Mg,Na,O,S,Si",Na6Mg2Si3Ge2(SO8)3,mp-2716146
0.47799999999999904,-3.264489228374999,6,"Al,Ca,Cr,O,Si,Y",Ca4Y2Al7Cr2SiO24,mp-743704
0.47999999999999904,-2.1354399363841,6,"Ge,Na,O,S,Si,Zn",Na10Zn4Si5Ge4S7O48,mp-2715087
0.48229999999999906,-2.189357001527504,6,"Ca,Na,O,S,Si,Sn",Na2Ca4SiSn4S11O48,mp-2714106
0.482699999999999,-2.1589220305036942,6,"Ca,Na,O,S,Si,Sn",Na2Ca2Si3Sn6(S3O16)3,mp-2716466
0.48280000000000006,-2.8047561182500003,4,"Ca,Cu,O,Si",CaCu(SiO3)2,mp-1041594
0.48359999999999903,-3.341829393416667,4,"K,O,Si,U",K3U3Si2O13,mp-558320
0.484,-2.91705311078125,4,"Cu,Mg,O,Si",Mg30CuSiO32,mp-1037328
0.4887,-3.214127621752136,4,"Al,Be,O,Si",Be12Al8Si24O73,mp-1227693
0.48960000000000004,-2.528041748103447,4,"Na,O,Si,Zr",Na2ZrSi3O11,mp-1221301
0.4908,-1.435347508762886,6,"Al,N,O,Pr,Si,Sr",SrPr12Al12Si18(N2O)18,mp-1209017
0.49289999999999906,-1.882921094333332,4,"O,Sb,Si,Sn",Si2Sn13(SbO14)2,mp-1044174
0.4934,-2.730473320344202,5,"Al,H,Li,O,Si",Li2Al2Si4HO14,mp-1190556
0.4939,-2.366258822664012,6,"Mg,Na,O,S,Si,Ta",Na6Mg16Ta8Si3(S11O48)3,mp-2714208
0.49469999999999903,-2.739613414807692,4,"Al,O,Si,Sr",SrAl2(SiO4)2,mp-1249297
0.4953,-2.428692213751011,6,"Mg,Na,O,S,Si,Ta",Na6Mg8Ta4Si3(S5O24)3,mp-2714552
0.496299999999999,-2.703804000118421,4,"Al,K,O,Si",KAl4(SiO6)2,mp-727941
0.49849999999999905,-3.204661984782607,4,"Ca,O,Sc,Si",CaSc4(Si2O7)2,mp-1233919
0.5012999999999991,-2.3764815546746982,6,"Ca,Na,O,S,Si,Sn",Na10Ca4Si5Sn4S7O48,mp-2715136
0.5023,-2.363591008571429,4,"Eu,N,O,Si",EuSi2(NO)2,mp-560341
0.5025000000000001,-2.269834103481431,5,"Al,N,Na,O,Si",Na4Al3Si3NO15,mp-1173811
0.5051,-2.381915195833333,2,"O,Si",SiO2,mp-554498
0.506699999999999,-2.457541917890625,5,"Ca,Fe,H,O,Si",CaFe3Si2HO9,mp-541023
0.5075000000000001,-2.797840630784483,5,"Ca,Fe,Na,O,Si",NaCa2Fe5(SiO3)8,mp-818519
0.510699999999999,-2.8649476275000003,4,"Ba,Cu,O,Si",BaCu(SiO3)2,mp-565843
0.5112,-2.398218408,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-752894
0.5118,-1.573746850476189,4,"Fe,Li,O,Si",LiFeSiO4,mp-805388
0.5121,-2.836488563297414,4,"Na,O,Si,Zr",Na2ZrSi3O10,mp-1180329
0.5121,-2.255867469761905,4,"Co,Li,O,Si",LiCoSiO4,mp-759327
0.5122,-1.597976148499999,3,"Ca,O,Si",Ca3SiO,mp-11649
0.5149,-3.181888625294117,3,"Ca,O,Si",Ca5(SiO5)2,mp-1197843
0.5153000000000001,-2.440764068478954,6,"Mg,Na,Nb,O,S,Si",Na18Mg16Nb8Si9(S3O16)9,mp-2713810
0.516699999999999,-2.688032389906862,4,"O,Rb,Si,Ta",Rb2Ta2Si2O11,mp-1211926
0.5178,-2.361098281333334,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-764516
0.5192,-2.416529342602172,4,"Na,O,Si,Zr",Na2Zr(SiO3)6,mp-733539
0.5198,-2.544023431052632,4,"Al,Ca,O,Si",CaAl2Si3O13,mp-1202493
0.5214000000000001,-2.706373235859375,4,"Mg,O,Rb,Si",RbMg14SiO16,mp-1034675
0.5214999999999991,-2.311137563147058,4,"Cu,K,O,Si",K6Cu(SiO4)2,mp-560675
0.5236000000000001,-3.010128225652173,4,"Ca,Mo,O,Si",Ca3Si4(MoO7)2,mp-1266531
0.5249,-3.130142175759259,4,"K,Lu,O,Si",K2LuSi4O11,mp-734012
0.528,-2.88168866175926,4,"Cr,Li,O,Si",Li2CrSi4O11,mp-758359
0.5285000000000001,-2.042278142230392,5,"Mg,O,S,Si,Sn",MgSiSn3S5O24,mp-2712920
0.5306000000000001,-2.834913102966667,4,"Al,K,O,Si",K2Al2Si2O9,mp-1198051
0.531199999999999,-2.439747214849424,5,"Li,Mg,Na,O,Si",Na3LiMg4(Si2O5)6,mp-695366
0.532,-2.9896769259142193,6,"Al,B,F,Na,O,Si",Na4Al3Si3B(O3F)4,mp-1173755
0.5322,-2.5948834390610642,6,"Ca,Na,Nb,O,S,Si",Na18Ca8Nb4Si9(SO8)9,mp-2716275
0.5343,-3.0408535838,3,"Ca,O,Si",Ca(SiO2)8,mp-1214355
0.5346000000000001,-2.881529770614489,6,"In,Na,O,S,Si,Ta",Na4Ta3InSi5SO24,mp-2715103
0.5356000000000001,-2.781444427014039,6,"In,Na,O,P,Si,Ta",Na3TaInSi2PO12,mp-2715241
0.536,-2.546423193224998,4,"K,O,Si,U",KUSiO7,mp-1189398
0.538,-2.412429104999999,4,"Al,Ba,O,Si",BaAl2Si3O14,mp-1228625
0.5385999999999991,-2.37838299,4,"Cr,O,Si,Zn",ZnCrSiO5,mp-1265992
0.54,-2.327416418394397,6,"Na,Nb,O,S,Si,Zn",Na18Nb4Zn8Si9(SO8)9,mp-2716209
0.5402,-2.131251233598933,6,"Mg,Na,O,S,Si,Sn",Na2Mg2Si3Sn6(S3O16)3,mp-2716545
0.5406000000000001,-3.121685615104167,4,"Li,O,Si,Ti",LiTi(Si2O5)2,mp-867649
0.5407000000000001,-2.232275940561064,6,"Na,O,S,Si,Sn,Zn",Na6Zn2Si3Sn2(SO8)3,mp-2716120
0.5415999999999991,-2.401424896383867,6,"Ge,Mg,Na,O,S,Si",Na14Mg6Si5Ge2S7O48,mp-2716074
0.5438000000000001,-2.176160490714286,3,"Mg,O,Si",Mg3Si2O9,mp-725197
0.544299999999999,-2.382990393872925,6,"Ge,Na,O,S,Si,Y",NaYSiGe(SO6)2,mp-2712557
0.5467000000000001,-2.081184000908457,6,"Ge,Mg,Na,O,S,Si",Na2Mg4SiGe4S11O48,mp-2714230
0.5468000000000001,-2.215662935978953,6,"Ge,Mg,Na,O,S,Si",Na6Mg2Si5Ge6S7O48,mp-2716089
0.5481,-3.2763142864864863,4,"Ca,Cl,O,Si",Ca10Si5(ClO10)2,mp-1203161
0.5485999999999991,-2.636584486224857,4,"Li,Mn,O,Si",Li5Mn(SiO4)2,mp-861554
0.5493,-2.398632564333333,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-774355
0.5504,-1.1721706602,5,"F,H,N,O,Si",SiH12N2(O2F3)2,mp-743965
0.5506,-3.256577618387097,3,"Ca,O,Si",Ca6Si6O19,mp-727278
0.5507000000000001,-2.654181839824561,4,"Al,Li,O,Si",Li2Al2(SiO4)3,mp-1196415
0.5516000000000001,-3.131122950764367,4,"Al,Mn,O,Si",MnAl6Si4O19,mp-731872
0.5523,-3.33671847156818,4,"K,O,Si,U",KUSi2O7,mp-560631
0.553499999999999,-2.8423674162499992,4,"Li,O,Si,Ti",Li5Ti(SiO4)2,mp-760462
0.5561,-2.3750952,4,"Co,Li,O,Si",Li3Co2(SiO4)2,mp-1177732
0.5562,-2.463369161069044,6,"Ca,Na,Nb,O,S,Si",Na18Ca20Nb4Si3(S11O48)3,mp-2713586
0.5566999999999991,-2.72709274162432,4,"Mg,Mn,O,Si",MgMn2(SiO3)4,mp-2230766
0.5571,-2.565221975611111,4,"Cr,Li,O,Si",Li2Cr2Si2O9,mp-758712
0.557399999999999,-2.459204168288633,4,"Li,Mn,O,Si",Li2MnSiO5,mp-755733
0.5579000000000001,-2.484156116,4,"Fe,Li,O,Si",Li3Fe2(SiO4)2,mp-760971
0.5582,-2.512470809154629,6,"Ca,Na,Nb,O,S,Si",Na18Ca16Nb8Si9(S3O16)9,mp-2713788
0.5585,-2.851644918027973,5,"Ag,Al,Na,O,Si",Na7Al11Si13(AgO12)4,mp-686232
0.5592,-2.751365143888888,3,"Cr,O,Si",Cr(SiO3)2,mp-25238
0.5603,-2.074100932647058,3,"Cr,O,Si",Cr2(SiO4)3,mp-1172462
0.5617999999999991,-2.860958343515625,4,"Mg,O,Si,Sn",Mg30SiSnO32,mp-1036730
0.5619000000000001,-1.031560407023811,3,"Fe,O,Si",Fe35SiO48,mp-758206
0.562599999999999,-2.481489011874999,4,"Fe,Mg,O,Si",Mg6FeSiO8,mp-1032522
0.566099999999999,-2.9841070444927533,5,"Li,O,Si,Sr,V",Sr2LiV2(Si2O7)2,mp-1235393
0.5661,-2.465976968163264,5,"Al,O,Sb,Si,V",Al4V13Si2(SbO14)2,mp-1256235
0.5682,-1.771396419777778,4,"Bi,O,Sb,Si",Si2Bi13(SbO14)2,mp-1044098
0.568399999999999,-2.865191498683102,4,"K,Mn,O,Si",K2Mn5Si12O31,mp-1224568
0.5691,-2.469365890358297,6,"Ca,Fe,H,Mn,O,Si",Ca4MnFe11Si8(HO9)4,mp-1227550
0.569199999999999,-3.20258342,4,"O,Rb,Si,U",Rb2U(Si2O5)3,mp-1195621
0.5707000000000001,-2.804834358825031,4,"Na,O,Pr,Si",Na2PrSiO5,mp-1210331
0.5721,-2.620473579618875,4,"Al,Na,O,Si",Na2Al2(SiO4)3,mp-1196695
0.5723,-2.544269318088234,4,"Nb,O,Rb,Si",Rb2Nb2Si2O11,mp-1212196
0.5724,-2.434891508247926,6,"In,Na,Nb,O,S,Si",Na2Nb2In2Si3(SO8)3,mp-2713803
0.573599999999999,-2.164821830362317,4,"Ag,O,Si,Zn",Zn3Si4(AgO7)2,mp-1263117
0.5739000000000001,-2.545242829852941,4,"Nb,O,Rb,Si",Rb2Nb2Si2O11,mp-1202769
0.5771000000000001,-3.256230622096774,3,"Ca,O,Si",Ca6Si6O19,mp-727205
0.577399999999999,-2.179145989807783,6,"Ge,In,Na,O,S,Si",Na6In4Si5Ge4S7O48,mp-2716059
0.5781000000000001,-2.857326509446429,3,"K,O,Si",KSi4O9,mp-1211221
0.5823,-3.181003545434782,4,"Mg,O,Sc,Si",MgSc4(Si2O7)2,mp-1233228
0.5831000000000001,-2.377665138830027,4,"Cs,Cu,O,Si",Cs4CuSi2O7,mp-561495
0.583299999999999,-2.25896857125,5,"Ge,La,O,S,Si",La2SiGe2S5O24,mp-2712884
0.583299999999999,-2.645881249266444,6,"Al,Na,Nb,O,S,Si",Na2Nb2Al2Si3(SO8)3,mp-2713417
0.5847999999999991,-2.737442956,4,"O,Si,V,Zn",VZn(SiO3)2,mp-1249045
0.5860999999999991,-2.25789326796875,4,"Mg,O,Rb,Si",RbMg6SiO8,mp-1030873
0.5870000000000011,-2.776530346875001,4,"Mg,Ni,O,Si",Mg14SiNiO16,mp-1035009
0.5870999999999991,-2.177697559353448,4,"Cs,Mg,O,Si",CsMg6SiO8,mp-1030871
0.587399999999999,-2.267867252,4,"O,Si,W,Zn",ZnSi2WO6,mp-1041877
0.5882000000000001,-2.895308753289473,4,"Ca,Cr,O,Si",Ca2Cr2(SiO4)3,mp-1250467
0.5888,-2.699886571249999,4,"Cr,Mg,O,Si",MgCrSiO5,mp-1046669
0.5903,-2.448725673317708,4,"K,O,Si,Ti",KTiSi3O11,mp-1211776
0.591499999999999,-2.129957849305555,4,"Li,Ni,O,Si",Li7Si2(NiO4)3,mp-1640236
0.5920000000000001,-2.323958644347825,5,"Ca,Cu,H,O,Si",Ca2Cu2Si3(HO3)4,mp-1182601
0.592599999999999,-1.8404900089012202,6,"K,Na,O,Si,Sn,W",KNaSi5SnW3O13,mp-1211795
0.5927,-2.38528582087934,4,"Ca,Mn,O,Si",CaMn6SiO12,mp-558986
0.5940999999999991,-2.244869817608696,5,"Ca,Cu,H,O,Si",Ca2Cu2Si3(HO3)4,mp-696360
0.5954,-3.158942078684211,4,"Al,Ca,O,Si",Ca2Al(SiO3)4,mp-1214160
0.596299999999999,-1.9756195903125002,4,"Li,Ni,O,Si",Li9Si2Ni5O16,mp-859799
0.5963,-2.5842578891379313,4,"Al,Ca,O,Si",CaAl2(Si3O10)2,mp-1202111
0.5973,-2.675746366171874,4,"Mg,O,Rb,Si",RbMg14SiO16,mp-1034699
0.5981999999999991,-3.5388778815,6,"Al,Ca,Cr,O,Si,Y",Ca3Y9Al18CrSiO48,mp-720216
0.5991000000000001,-3.249094270444444,5,"Al,Be,Ca,O,Si",Ca4Be2Al2Si9O28,mp-1214270
0.5992000000000001,-2.7020103963386113,6,"Ba,K,Na,O,Si,Ti",K2BaNa2Ti4(SiO4)8,mp-1200158
0.6040999999999991,-2.772416322101562,4,"K,Mg,O,Si",KMg14SiO16,mp-1033928
0.605699999999999,-2.083260607083333,3,"Fe,O,Si",FeSiO4,mp-1191756
0.6062999999999991,-2.9414043654347832,5,"Mg,O,Si,Sr,V",Sr2MgV2(Si2O7)2,mp-1233096
0.607499999999999,-1.764212550416665,4,"Ag,O,Si,Zn",ZnSi(AgO2)2,mp-9359
0.6076,-2.748069680843818,6,"Na,Nb,O,S,Si,Y",Na6Y6Nb2Si5S7O48,mp-2716001
0.6079,-2.3810869776460732,6,"In,Na,O,S,Si,Y",Na2Y2In2SiS5O24,mp-2714359
0.6088,-2.080134030122925,6,"Ge,Na,O,S,Si,Zn",Na2ZnSi2Ge3(SO6)4,mp-2712603
0.608899999999999,-1.887409925896226,5,"Al,Ba,H,O,Si",Ba2Al4Si6H14O27,mp-691076
0.609499999999999,-1.775194791153846,5,"Cu,F,H,O,Si",CuSiH12(OF)6,mp-721943
0.6122000000000001,-3.060069858070174,4,"Al,Ca,O,Si",CaAl2(Si8O19)2,mp-1229169
0.612699999999999,-2.854952701375,4,"Ba,Cu,O,Si",BaCu(SiO3)2,mp-1182662
0.6163000000000001,-3.103055708974359,4,"Li,O,Si,Ti",LiTiSi3O8,mp-766251
0.6163000000000001,-2.74210431769237,6,"Na,Nb,O,S,Sc,Si",Na2Sc2Nb2Si3(SO8)3,mp-2713905
0.6165,-2.412938923999998,3,"Mo,O,Si",Si2MoO7,mp-1143109
0.6186,-2.419738111440887,4,"Cu,Na,O,Si",Na2Cu3(SiO3)4,mp-649944
0.618999999999999,-3.173999447878787,4,"O,Pr,Si,Y",PrYSi2O7,mp-680387
0.6212,-2.9433119635000002,5,"B,Ba,N,O,Si",Ba7SiB3NO13,mp-1256464
0.6219,-2.552792156428572,3,"O,Si,V",V2SiO4,mp-754234
0.6242000000000001,-3.0010550175,5,"B,N,O,Si,Sr",Sr7SiB3NO13,mp-1256705
0.6245,-2.586342292982456,4,"Cu,Li,O,Si",Li2Cu2Si4O11,mp-766023
0.6248,-2.5325001323289893,6,"Mg,Na,Nb,O,S,Si",Na7Mg3NbSi3(SO8)3,mp-2714181
0.625,-2.662337041439395,4,"Cu,Li,O,Si",Li2Cu2Si5O13,mp-757404
0.6257,-2.773129960821554,6,"Na,Nb,O,P,Si,Ti",Na11TiNb2Si4(PO13)2,mp-1221506
0.626599999999999,-2.750263416366047,4,"Na,O,Si,Zr",Na2Zr(SiO4)2,mp-1221466
0.6268,-1.657273089999999,3,"O,Si,Th",Th(SiO)2,mp-1208594
0.6284000000000001,-2.4709514475,3,"O,Si,W",Si2WO7,mp-1379381
0.631,-2.317959178088235,4,"Al,Ca,O,Si",CaAl2(SiO6)2,mp-1182213
0.6312999999999991,-2.750451473351562,4,"K,Mg,O,Si",KMg14SiO16,mp-1033911
